name	term_id	term_name	term_namespace	term_distance
FBbt:00005526	FBbt:00005526	dorsal epidermis primordium	Fly_anatomy	4
FBbt:00005528	FBbt:00005528	midline primordium	Fly_anatomy	4
FBbt:00005531	FBbt:00005531	salivary gland duct primordium	Fly_anatomy	4
FBbt:00005533	FBbt:00005533	ventral epidermis primordium	Fly_anatomy	4
FBbt:00005534	FBbt:00005534	gnathal primordium	Fly_anatomy	4
FBbt:00005535	FBbt:00005535	foregut primordium	Fly_anatomy	4
FBbt:00005536	FBbt:00005536	stomatogastric nervous system primordium	Fly_anatomy	4
FBbt:00005538	FBbt:00005538	clypeo-labral primordium	Fly_anatomy	4
FBbt:00005542	FBbt:00005542	central brain primordium	Fly_anatomy	4
FBbt:00005547	FBbt:00005547	head epidermis primordium	Fly_anatomy	4
FBbt:00005549	FBbt:00005549	protocerebrum primordium	Fly_anatomy	4
FBbt:00005550	FBbt:00005550	proventriculus primordium	Fly_anatomy	4
FBbt:00005551	FBbt:00005551	sensory nervous system primordium	Fly_anatomy	4
FBbt:00005552	FBbt:00005552	ventral sensory complex primordium	Fly_anatomy	4
FBbt:00005553	FBbt:00005553	dorsal sensory complex primordium	Fly_anatomy	4
FBbt:00005554	FBbt:00005554	ventral nerve cord primordium	Fly_anatomy	4
FBbt:00005555	FBbt:00005555	repressed primordium	Fly_anatomy	4
FBbt:00005559	FBbt:00005559	anterior endoderm	Fly_anatomy	4
FBbt:00005574	FBbt:00005574	tracheal branch primordium	Fly_anatomy	4
FBbt:00005606	FBbt:00005606	embryonic foregut	Fly_anatomy	4
FBbt:00005607	FBbt:00005607	embryonic proventriculus	Fly_anatomy	4
FBbt:00005622	FBbt:00005622	embryonic salivary gland duct	Fly_anatomy	4
FBbt:00005631	FBbt:00005631	embryonic small intestine	Fly_anatomy	4
FBbt:00005632	FBbt:00005632	embryonic large intestine	Fly_anatomy	4
FBbt:00005659	FBbt:00005659	embryonic optic lobe	Fly_anatomy	4
FBbt:00005660	FBbt:00005660	embryonic inner optic lobe	Fly_anatomy	4
FBbt:00005661	FBbt:00005661	embryonic outer optic lobe	Fly_anatomy	4
FBbt:00005662	FBbt:00005662	embryonic central brain	Fly_anatomy	4
FBbt:00005680	FBbt:00005680	embryonic dorsal vessel	Fly_anatomy	4
FBbt:00005682	FBbt:00005682	aorta primordium	Fly_anatomy	4
FBbt:00005684	FBbt:00005684	heart primordium	Fly_anatomy	4
FBbt:00005702	FBbt:00005702	embryonic garland organ	Fly_anatomy	4
FBbt:00005704	FBbt:00005704	embryonic garland cell	Fly_anatomy	4
FBbt:00005741	FBbt:00005741	embryonic head epidermis	Fly_anatomy	4
FBbt:00005747	FBbt:00005747	embryonic ventral epidermis	Fly_anatomy	4
FBbt:00005751	FBbt:00005751	hypopharynx	Fly_anatomy	4
FBbt:00005762	FBbt:00005762	scolopale	Fly_anatomy	4
FBbt:00005763	FBbt:00005763	scolopidial cilium	Fly_anatomy	4
FBbt:00005785	FBbt:00005785	anal pad	Fly_anatomy	4
FBbt:00005812	FBbt:00005812	myotube	Fly_anatomy	4
FBbt:00005815	FBbt:00005815	dense body	Fly_anatomy	4
FBbt:00005827	FBbt:00005827	embryonic sensory system	Fly_anatomy	4
FBbt:00005830	FBbt:00005830	Bolwig organ primordium	Fly_anatomy	4
FBbt:00005831	FBbt:00005831	dorsal imaginal precursor	Fly_anatomy	4
FBbt:00005834	FBbt:00005834	ventral imaginal precursor	Fly_anatomy	4
FBbt:00005838	FBbt:00005838	NMJ bouton	Fly_anatomy	4
FBbt:00005883	FBbt:00005883	eye photoreceptor cell stalk	Fly_anatomy	4
FBbt:00006013	FBbt:00006013	midgut longitudinal visceral muscle primordium	Fly_anatomy	4
FBbt:00006029	FBbt:00006029	wing pouch	Fly_anatomy	4
FBbt:00007003	FBbt:00007003	portion of tissue	Fly_anatomy	4
FBbt:00007009	FBbt:00007009	organism subdivision	Fly_anatomy	4
FBbt:00007010	FBbt:00007010	multi-tissue structure	Fly_anatomy	4
FBbt:00007014	FBbt:00007014	stem cell	Fly_anatomy	4
FBbt:00007035	FBbt:00007035	anterior adult hindgut	Fly_anatomy	4
FBbt:00007046	FBbt:00007046	dorsal ectoderm derivative	Fly_anatomy	4
FBbt:00007050	FBbt:00007050	adult cerebrum	Fly_anatomy	4
FBbt:00007087	FBbt:00007087	embryonic/larval cardial valve	Fly_anatomy	4
FBbt:00007088	FBbt:00007088	neural lamella	Fly_anatomy	4
FBbt:00007116	FBbt:00007116	presumptive embryonic/larval system	Fly_anatomy	4
FBbt:00007158	FBbt:00007158	maxillary segment of adult gnathal ganglion	Fly_anatomy	4
FBbt:00007159	FBbt:00007159	mandibular segment of adult gnathal ganglion	Fly_anatomy	4
FBbt:00007160	FBbt:00007160	labial segment of adult gnathal ganglion	Fly_anatomy	4
FBbt:00007229	FBbt:00007229	cell cluster organ	Fly_anatomy	4
FBbt:00007230	FBbt:00007230	compound cell cluster organ	Fly_anatomy	4
FBbt:00007245	FBbt:00007245	cuticular specialization	Fly_anatomy	4
FBbt:00007246	FBbt:00007246	cuticle layer	Fly_anatomy	4
FBbt:00007247	FBbt:00007247	chorionic layer	Fly_anatomy	4
FBbt:00007248	FBbt:00007248	chorionic specialization	Fly_anatomy	4
FBbt:00007290	FBbt:00007290	syncytium	Fly_anatomy	4
FBbt:00007294	FBbt:00007294	endocrine cell	Fly_anatomy	4
FBbt:00007316	FBbt:00007316	sensory cluster	Fly_anatomy	4
FBbt:00007330	FBbt:00007330	organ system subdivision	Fly_anatomy	4
FBbt:00007477	FBbt:00007477	air sac primordium	Fly_anatomy	4
FBbt:00007513	FBbt:00007513	adult gut	Fly_anatomy	4
