interpro	term
IPR010199	GO:0000103
IPR010199	GO:0019344
IPR010199	GO:0055114
IPR010200	GO:0052547
IPR010203	GO:0051252
IPR010204	GO:0006814
IPR010204	GO:0055114
IPR010205	GO:0006814
IPR010205	GO:0055114
IPR010206	GO:0006378
IPR010209	GO:0022900
IPR010210	GO:0009073
IPR010211	GO:0006355
IPR010211	GO:0006979
IPR010215	GO:0006355
IPR010216	GO:0006355
IPR010218	GO:0055114
IPR010223	GO:0000918
IPR010223	GO:0006200
IPR010226	GO:0055114
IPR010227	GO:0042773
IPR010227	GO:0055114
IPR010228	GO:0055114
IPR010230	GO:0006810
IPR010231	GO:0016226
IPR010232	GO:0006744
IPR010233	GO:0006744
IPR010236	GO:0006200
IPR010236	GO:0006457
IPR010236	GO:0016226
IPR010238	GO:0016226
IPR010240	GO:0006534
IPR010241	GO:0022900
IPR010242	GO:0006355
IPR010243	GO:0006351
IPR010244	GO:0030494
IPR010244	GO:0055114
IPR010245	GO:0015979
IPR010245	GO:0030494
IPR010246	GO:0015979
IPR010246	GO:0030494
IPR010248	GO:0006547
IPR010248	GO:0045892
IPR010249	GO:0015979
IPR010249	GO:0030494
IPR010251	GO:0015995
IPR010253	GO:0015979
IPR010253	GO:0015995
IPR010253	GO:0055114
IPR010255	GO:0006979
IPR010255	GO:0055114
IPR010261	GO:0009405
IPR010261	GO:0050708
IPR010270	GO:0019069
IPR010271	GO:0009405
IPR010278	GO:0016032
IPR010280	GO:0006396
IPR010284	GO:0015979
IPR010285	GO:0000723
IPR010285	GO:0006281
IPR010300	GO:0046439
IPR010300	GO:0055114
IPR010301	GO:0006364
IPR010304	GO:0006397
IPR010306	GO:0019700
IPR010306	GO:0042916
IPR010307	GO:0007155
IPR010311	GO:0006370
IPR010326	GO:0006887
IPR010329	GO:0055114
IPR010332	GO:0019069
IPR010345	GO:0006954
IPR010346	GO:0019064
IPR010347	GO:0006281
IPR010354	GO:0006631
IPR010372	GO:0006260
IPR010377	GO:0006260
IPR010379	GO:0000921
IPR010388	GO:0019251
IPR010394	GO:0009117
IPR010401	GO:0005980
IPR010404	GO:0017009
IPR010405	GO:0045892
IPR010407	GO:0046649
IPR010426	GO:0015948
IPR010440	GO:0009103
IPR010448	GO:0051085
IPR010452	GO:0006006
IPR010453	GO:0019079
IPR010456	GO:0006479
IPR010458	GO:0016106
IPR010461	GO:0030420
IPR010462	GO:0019491
IPR010468	GO:0008203
IPR010468	GO:0016042
IPR010472	GO:0016043
IPR010473	GO:0030036
IPR010479	GO:0043065
IPR010489	GO:0072519
IPR010490	GO:0006891
IPR010491	GO:0000398
IPR010493	GO:0006535
IPR010500	GO:0006879
IPR010502	GO:0016052
IPR010503	GO:0009405
IPR010505	GO:0006777
IPR010509	GO:0006810
IPR010513	GO:0006397
IPR010514	GO:0022900
IPR010514	GO:0055114
IPR010515	GO:0007155
IPR010519	GO:0006397
IPR010519	GO:0046660
IPR010524	GO:0000160
IPR010525	GO:0006355
IPR010525	GO:0009725
IPR010526	GO:0006814
IPR010527	GO:0015979
IPR010527	GO:0042549
IPR010533	GO:0006351
IPR010533	GO:0007623
IPR010534	GO:0060567
IPR010542	GO:0006355
IPR010547	GO:0045040
IPR010548	GO:0043065
IPR010550	GO:0009394
IPR010551	GO:0006094
IPR010551	GO:0006096
IPR010559	GO:0000160
IPR010561	GO:0006351
IPR010561	GO:0007049
IPR010569	GO:0016311
IPR010575	GO:0045892
IPR010578	GO:0006355
IPR010579	GO:0006955
IPR010579	GO:0019882
IPR010585	GO:0006302
IPR010585	GO:0006310
IPR010586	GO:0009877
IPR010591	GO:0006461
IPR010592	GO:0006810
IPR010596	GO:0006950
IPR010597	GO:0034453
IPR010598	GO:0006024
IPR010599	GO:0009966
IPR010600	GO:0030212
IPR010606	GO:0016567
IPR010611	GO:0009254
IPR010613	GO:0042254
IPR010615	GO:0016032
IPR010628	GO:0006520
IPR010651	GO:0034219
IPR010659	GO:0006278
IPR010660	GO:0030154
IPR010661	GO:0006278
IPR010672	GO:0006188
IPR010682	GO:0007165
IPR010684	GO:0006355
IPR010695	GO:0043066
IPR010702	GO:0045490
IPR010708	GO:0009264
IPR010711	GO:0016042
IPR010712	GO:0045892
IPR010712	GO:0046685
IPR010713	GO:0006073
IPR010714	GO:0006886
IPR010714	GO:0016192
IPR010720	GO:0046373
IPR010729	GO:0006412
IPR010744	GO:0045892
IPR010758	GO:0055114
IPR010769	GO:0046677
IPR010788	GO:0055114
IPR010791	GO:0015979
IPR010791	GO:0015995
IPR010791	GO:0016117
IPR010791	GO:0055114
IPR010793	GO:0006412
IPR010794	GO:0008643
IPR010795	GO:0030328
IPR010795	GO:0055114
IPR010797	GO:0045046
IPR010808	GO:0000160
IPR010808	GO:0006928
IPR010809	GO:0007155
IPR010810	GO:0006928
IPR010810	GO:0044781
IPR010812	GO:0009405
IPR010812	GO:0046903
IPR010821	GO:0015996
IPR010828	GO:0006066
IPR010831	GO:0006955
IPR010855	GO:0050792
IPR010857	GO:0007339
IPR010881	GO:0019042
IPR010892	GO:0046849
IPR010901	GO:0009405
IPR010911	GO:0006886
IPR010928	GO:0042438
IPR010929	GO:0006810
IPR010932	GO:0006260
IPR010933	GO:0006120
IPR010933	GO:0055114
IPR010934	GO:0042773
IPR010934	GO:0055114
IPR010935	GO:0051276
IPR010940	GO:0015995
IPR010941	GO:0042619
IPR010943	GO:0055086
IPR010945	GO:0006108
IPR010945	GO:0055114
IPR010946	GO:0006650
IPR010948	GO:0006810
IPR010949	GO:0006810
IPR010952	GO:0009094
IPR010953	GO:0044262
IPR010957	GO:0009094
IPR010960	GO:0055114
IPR010961	GO:0033014
IPR010963	GO:0042619
IPR010966	GO:0022904
IPR010966	GO:0055114
IPR010967	GO:0022904
IPR010967	GO:0055114
IPR010968	GO:0022900
IPR010970	GO:0006534
IPR010971	GO:0006744
IPR010971	GO:0055114
IPR010972	GO:0005975
IPR010973	GO:0009401
IPR010974	GO:0009401
IPR010975	GO:0009401
IPR010977	GO:0006520
IPR010980	GO:0022900
IPR010981	GO:0006355
IPR010985	GO:0006355
IPR010989	GO:0016192
IPR010991	GO:0051262
IPR010997	GO:0044237
IPR011005	GO:0044237
IPR011012	GO:0006810
IPR011013	GO:0005975
IPR011023	GO:0006364
IPR011025	GO:0007165
IPR011026	GO:0007015
IPR011030	GO:0006869
IPR011035	GO:0006412
IPR011039	GO:0006367
IPR011060	GO:0008152
IPR011064	GO:0015979
IPR011068	GO:0031123
IPR011071	GO:0005975
IPR011072	GO:0007165
IPR011099	GO:0045493
IPR011100	GO:0045493
IPR011104	GO:0000160
IPR011104	GO:0006109
IPR011112	GO:0006353
IPR011113	GO:0006353
IPR011114	GO:0006281
IPR011114	GO:0006310
IPR011115	GO:0017038
IPR011116	GO:0017038
IPR011120	GO:0005993
IPR011126	GO:0000160
IPR011126	GO:0006109
IPR011128	GO:0046168
IPR011128	GO:0055114
IPR011130	GO:0017038
IPR011134	GO:0015979
IPR011141	GO:0009058
IPR011143	GO:0030259
IPR011145	GO:0000290
IPR011147	GO:0009067
IPR011147	GO:0055114
IPR011149	GO:0006260
IPR011160	GO:0006685
IPR011161	GO:0006955
IPR011161	GO:0019882
IPR011163	GO:0006508
IPR011166	GO:0009072
IPR011167	GO:0006091
IPR011170	GO:0007176
IPR011172	GO:0030683
IPR011172	GO:0033209
IPR011175	GO:0006810
IPR011176	GO:0045916
IPR011177	GO:0006352
IPR011177	GO:0006355
IPR011179	GO:0008299
IPR011181	GO:0016032
IPR011182	GO:0009435
IPR011182	GO:0055114
IPR011183	GO:0006096
IPR011184	GO:0006298
IPR011186	GO:0006298
IPR011193	GO:0006520
IPR011217	GO:0017001
IPR011217	GO:0046677
IPR011234	GO:0008152
IPR011236	GO:0006470
IPR011241	GO:0006526
IPR011241	GO:0055114
IPR011242	GO:0006526
IPR011244	GO:0006526
IPR011245	GO:0016310
IPR011248	GO:0046677
IPR011251	GO:0055114
IPR011252	GO:0007155
IPR011254	GO:0055114
IPR011257	GO:0006281
IPR011258	GO:0006007
IPR011260	GO:0006351
IPR011262	GO:0006351
IPR011263	GO:0006351
IPR011264	GO:0019285
IPR011265	GO:0015812
IPR011266	GO:0007155
IPR011268	GO:0006139
IPR011269	GO:0006139
IPR011270	GO:0006139
IPR011271	GO:0009116
IPR011271	GO:0044209
IPR011273	GO:0006108
IPR011273	GO:0055114
IPR011274	GO:0006108
IPR011274	GO:0055114
IPR011275	GO:0006108
IPR011275	GO:0055114
IPR011276	GO:0006810
IPR011277	GO:0006571
IPR011277	GO:0055114
IPR011278	GO:0044262
IPR011281	GO:0006099
IPR011281	GO:0055114
IPR011283	GO:0042619
IPR011283	GO:0055114
IPR011284	GO:0006633
IPR011284	GO:0055114
IPR011286	GO:0055114
IPR011287	GO:0042619
IPR011288	GO:0005975
IPR011289	GO:0006096
IPR011289	GO:0030388
IPR011290	GO:0009399
IPR011290	GO:0055114
IPR011292	GO:0055114
IPR011293	GO:0022900
IPR011294	GO:0055114
IPR011295	GO:0006744
IPR011296	GO:0015771
IPR011297	GO:0009401
IPR011299	GO:0015758
IPR011301	GO:0009401
IPR011302	GO:0016226
IPR011303	GO:0022900
IPR011304	GO:0055114
IPR011307	GO:0015948
IPR011325	GO:0006260
IPR011329	GO:0009405
IPR011330	GO:0005975
IPR011331	GO:0006412
IPR011332	GO:0006412
IPR011334	GO:0009245
IPR011336	GO:0009307
IPR011338	GO:0009307
IPR011339	GO:0016226
IPR011342	GO:0019632
IPR011342	GO:0055114
IPR011343	GO:0009264
IPR011344	GO:0006260
IPR011348	GO:0006703
IPR011348	GO:0055114
IPR011356	GO:0019538
IPR011360	GO:0006956
IPR011364	GO:0006281
IPR011365	GO:0019221
IPR011381	GO:0034968
IPR011388	GO:0030148
IPR011390	GO:0001558
IPR011395	GO:0045493
IPR011399	GO:0045893
IPR011400	GO:0006413
IPR011402	GO:0046470
IPR011405	GO:0006096
IPR011406	GO:0015671
IPR011407	GO:0006730
IPR011407	GO:0009258
IPR011407	GO:0055114
IPR011419	GO:0043461
IPR011420	GO:0042128
IPR011424	GO:0055114
IPR011425	GO:0006357
IPR011428	GO:0030435
IPR011442	GO:0051090
IPR011492	GO:0019079
IPR011494	GO:0006355
IPR011499	GO:0009245
IPR011500	GO:0007186
IPR011513	GO:0006281
IPR011514	GO:0009297
IPR011515	GO:0045132
IPR011520	GO:0006355
IPR011524	GO:0007165
IPR011527	GO:0006810
IPR011527	GO:0055085
IPR011529	GO:0006561
IPR011530	GO:0006364
IPR011531	GO:0006820
IPR011533	GO:0019285
IPR011534	GO:0009086
IPR011534	GO:0009088
IPR011534	GO:0009089
IPR011534	GO:0009097
IPR011534	GO:0055114
IPR011537	GO:0055114
IPR011539	GO:0006355
IPR011541	GO:0035444
IPR011542	GO:0016226
IPR011544	GO:0009307
IPR011547	GO:0008272
IPR011548	GO:0055114
IPR011549	GO:0009231
IPR011549	GO:0055114
IPR011553	GO:0015031
IPR011555	GO:0015991
IPR011556	GO:0006750
IPR011557	GO:0006265
IPR011559	GO:0044249
IPR011564	GO:0000723
IPR011566	GO:0006744
IPR011566	GO:0055114
IPR011576	GO:0055114
IPR011583	GO:0006032
IPR011584	GO:0008218
IPR011599	GO:0006457
IPR011600	GO:0006508
IPR011601	GO:0055114
IPR011602	GO:0015937
IPR011603	GO:0006099
IPR011603	GO:0055114
IPR011605	GO:0006353
IPR011608	GO:0006355
IPR011613	GO:0005976
IPR011614	GO:0055114
IPR011618	GO:0009401
IPR011619	GO:0015684
IPR011620	GO:0000160
IPR011620	GO:0071555
IPR011638	GO:0009401
IPR011639	GO:0006304
IPR011640	GO:0015684
IPR011645	GO:0006182
IPR011648	GO:0006468
IPR011648	GO:0007623
IPR011649	GO:0048511
IPR011651	GO:0007219
IPR011651	GO:0007275
IPR011656	GO:0007219
IPR011656	GO:0007275
IPR011656	GO:0030154
IPR011663	GO:0006355
IPR011682	GO:0006013
IPR011691	GO:0006810
IPR011696	GO:0009405
IPR011697	GO:0006541
IPR011698	GO:0009236
IPR011701	GO:0055085
IPR011706	GO:0055114
IPR011708	GO:0006260
IPR011710	GO:0006886
IPR011710	GO:0016192
IPR011712	GO:0000160
IPR011715	GO:0009074
IPR011720	GO:0009088
IPR011720	GO:0031554
IPR011720	GO:0031556
IPR011725	GO:0018189
IPR011726	GO:0043462
IPR011759	GO:0022900
IPR011760	GO:0001522
IPR011760	GO:0009451
IPR011767	GO:0045454
IPR011768	GO:0006414
IPR011770	GO:0009089
IPR011770	GO:0055114
IPR011771	GO:0015995
IPR011772	GO:0015995
IPR011772	GO:0055114
IPR011773	GO:0006351
IPR011774	GO:0051188
IPR011774	GO:0055114
IPR011775	GO:0006779
IPR011776	GO:0015995
IPR011777	GO:0055114
IPR011778	GO:0006208
IPR011779	GO:0006790
IPR011780	GO:0046416
IPR011782	GO:0006508
IPR011783	GO:0006508
IPR011784	GO:0019419
IPR011786	GO:0008652
IPR011786	GO:0055114
IPR011788	GO:0006351
IPR011789	GO:0045893
IPR011790	GO:0006000
IPR011790	GO:0006096
IPR011791	GO:0045893
IPR011794	GO:0006355
IPR011794	GO:0046689
IPR011795	GO:0015694
IPR011795	GO:0046689
IPR011797	GO:0045892
IPR011797	GO:0046689
IPR011798	GO:0019344
IPR011798	GO:0055114
IPR011799	GO:0015995
IPR011800	GO:0009086
IPR011800	GO:0019344
IPR011800	GO:0055114
IPR011804	GO:0006401
IPR011806	GO:0055114
IPR011808	GO:0006790
IPR011810	GO:0009059
IPR011811	GO:0044260
IPR011812	GO:0009252
IPR011813	GO:0009252
IPR011813	GO:0046677
IPR011814	GO:0009102
IPR011815	GO:0009252
IPR011816	GO:0009252
IPR011816	GO:0046677
IPR011817	GO:0006221
IPR011818	GO:0006221
IPR011822	GO:0009086
IPR011823	GO:0009098
IPR011824	GO:0009098
IPR011825	GO:0016070
IPR011826	GO:0009098
IPR011827	GO:0009098
IPR011828	GO:0009098
IPR011828	GO:0055114
IPR011829	GO:0055114
IPR011830	GO:0019752
IPR011831	GO:0005978
IPR011832	GO:0005978
IPR011833	GO:0005975
IPR011834	GO:0005975
IPR011835	GO:0009250
IPR011837	GO:0005980
IPR011839	GO:0005975
IPR011841	GO:0009405
IPR011841	GO:0015031
IPR011842	GO:0006810
IPR011842	GO:0018189
IPR011843	GO:0018189
IPR011844	GO:0006508
IPR011844	GO:0018189
IPR011845	GO:0018189
IPR011845	GO:0055114
IPR011849	GO:0015887
IPR011849	GO:0071436
IPR011850	GO:0015628
IPR011851	GO:0006814
IPR011851	GO:0015824
IPR011857	GO:0005975
IPR011858	GO:0000105
IPR011859	GO:0009089
IPR011859	GO:0055114
IPR011862	GO:0006810
IPR011864	GO:0006817
IPR011865	GO:0008272
IPR011866	GO:0008272
IPR011867	GO:0015689
IPR011868	GO:0015689
IPR011869	GO:0006396
IPR011870	GO:0009085
IPR011872	GO:0019752
IPR011872	GO:0019878
IPR011876	GO:0008299
IPR011877	GO:0006014
IPR011878	GO:0006450
IPR011879	GO:0000160
IPR011879	GO:0006817
IPR011880	GO:0010124
IPR011884	GO:0010124
IPR011885	GO:0019333
IPR011888	GO:0055114
IPR011890	GO:0007062
IPR011890	GO:0030261
IPR011892	GO:0006139
IPR011893	GO:0045454
IPR011894	GO:0055114
IPR011895	GO:0022900
IPR011895	GO:0055114
IPR011899	GO:0045454
IPR011900	GO:0045454
IPR011902	GO:0045454
IPR011904	GO:0019427
IPR011907	GO:0016075
IPR011908	GO:0009103
IPR011909	GO:0045454
IPR011910	GO:0009103
IPR011912	GO:0005975
IPR011913	GO:0005975
IPR011914	GO:0005975
IPR011919	GO:0000917
IPR011919	GO:0007049
IPR011921	GO:0009103
IPR011922	GO:0007049
IPR011922	GO:0051301
IPR011923	GO:0008360
IPR011924	GO:0006810
IPR011925	GO:0042953
IPR011926	GO:0006810
IPR011931	GO:0006310
IPR011931	GO:0007049
IPR011931	GO:0007059
IPR011931	GO:0015074
IPR011931	GO:0051301
IPR011932	GO:0006310
IPR011932	GO:0007049
IPR011932	GO:0007059
IPR011932	GO:0015074
IPR011932	GO:0051301
IPR011938	GO:0006281
IPR011938	GO:0006310
IPR011939	GO:0006281
IPR011939	GO:0006310
IPR011940	GO:0007131
IPR011941	GO:0006281
IPR011946	GO:0006310
IPR011946	GO:0015074
IPR011953	GO:0009236
IPR011961	GO:0006364
IPR011962	GO:0006229
IPR011963	GO:0019290
IPR011965	GO:0006351
IPR011967	GO:0010124
IPR011968	GO:0010124
IPR011980	GO:0015675
IPR011982	GO:0042537
IPR011982	GO:0055114
IPR011985	GO:1901023
IPR011987	GO:0015991
IPR011988	GO:0006886
IPR011988	GO:0006955
IPR011988	GO:0019882
IPR011994	GO:0006139
IPR011995	GO:0006221
IPR012003	GO:0006002
IPR012003	GO:0006096
IPR012004	GO:0006096
IPR012006	GO:0001680
IPR012008	GO:0050906
IPR012010	GO:0019627
IPR012011	GO:0007155
IPR012011	GO:0007596
IPR012013	GO:0007155
IPR012013	GO:0007160
IPR012013	GO:0007229
IPR012013	GO:0031581
IPR012013	GO:0048870
IPR012048	GO:0015948
IPR012048	GO:0055114
IPR012052	GO:0006355
IPR012052	GO:0043937
IPR012052	GO:0051606
IPR012062	GO:0019402
IPR012066	GO:0019354
IPR012078	GO:0055114
IPR012079	GO:0006066
IPR012079	GO:0015976
IPR012079	GO:0055114
IPR012080	GO:0009086
IPR012080	GO:0009088
IPR012080	GO:0009089
IPR012080	GO:0009097
IPR012080	GO:0055114
IPR012081	GO:0000302
IPR012081	GO:0055114
IPR012083	GO:0018958
IPR012085	GO:0015671
IPR012089	GO:0008033
IPR012090	GO:0007059
IPR012090	GO:0030261
IPR012091	GO:0006508
IPR012092	GO:0006281
IPR012094	GO:0008033
IPR012099	GO:0006461
IPR012104	GO:0000079
IPR012104	GO:0051726
IPR012105	GO:0007339
IPR012108	GO:0051725
IPR012112	GO:0006281
IPR012128	GO:0015979
IPR012129	GO:0006355
IPR012129	GO:0009585
IPR012129	GO:0017006
IPR012130	GO:0007602
IPR012130	GO:0018298
IPR012131	GO:0000105
IPR012131	GO:0055114
IPR012132	GO:0006066
IPR012132	GO:0055114
IPR012133	GO:0055114
IPR012134	GO:0006561
IPR012134	GO:0055114
IPR012135	GO:0006222
IPR012135	GO:0055114
IPR012136	GO:0055114
IPR012137	GO:0042128
IPR012137	GO:0055114
IPR012141	GO:0055114
IPR012142	GO:0009851
IPR012142	GO:0055114
IPR012143	GO:0055114
IPR012144	GO:0006809
IPR012148	GO:0009820
IPR012151	GO:0006470
IPR012152	GO:0006470
IPR012153	GO:0006470
IPR012162	GO:0006402
IPR012163	GO:0006486
IPR012164	GO:0006351
IPR012165	GO:0006221
IPR012170	GO:0006289
IPR012170	GO:0006351
IPR012171	GO:0006633
IPR012171	GO:0055114
IPR012173	GO:0006364
IPR012177	GO:0006772
IPR012178	GO:0006260
IPR012183	GO:0006747
IPR012186	GO:0009307
IPR012186	GO:0032775
IPR012188	GO:0006108
IPR012188	GO:0055114
IPR012198	GO:0001932
IPR012220	GO:0006537
IPR012220	GO:0055114
IPR012223	GO:0009058
IPR012224	GO:0007596
IPR012227	GO:0007165
IPR012227	GO:0042981
IPR012234	GO:0006468
IPR012234	GO:0035556
IPR012235	GO:0009098
IPR012245	GO:0006777
IPR012247	GO:0006777
IPR012251	GO:0030203
IPR012256	GO:0006089
IPR012258	GO:0006631
IPR012258	GO:0055114
IPR012259	GO:0006545
IPR012259	GO:0009165
IPR012259	GO:0055114
IPR012262	GO:0006730
IPR012262	GO:0055114
IPR012263	GO:0032775
IPR012265	GO:0006470
IPR012266	GO:0006470
IPR012270	GO:0006355
IPR012280	GO:0008652
IPR012280	GO:0055114
IPR012281	GO:0006633
IPR012290	GO:0007165
IPR012290	GO:0030168
IPR012290	GO:0051258
IPR012292	GO:0015671
IPR012293	GO:0006351
IPR012301	GO:0055114
IPR012302	GO:0055114
IPR012308	GO:0006281
IPR012308	GO:0006310
IPR012309	GO:0006281
IPR012309	GO:0006310
IPR012310	GO:0006281
IPR012310	GO:0006310
IPR012316	GO:0007165
IPR012318	GO:0006355
IPR012319	GO:0006284
IPR012320	GO:0006897
IPR012321	GO:0009405
IPR012322	GO:0009405
IPR012323	GO:0006952
IPR012324	GO:0006952
IPR012325	GO:0009405
IPR012327	GO:0032775
IPR012329	GO:0005975
IPR012345	GO:0006355
IPR012345	GO:0007165
IPR012346	GO:0006355
IPR012348	GO:0055114
IPR012349	GO:0055114
IPR012352	GO:0006955
IPR012371	GO:0007076
IPR012381	GO:0006576
IPR012382	GO:0009236
IPR012387	GO:0006388
IPR012388	GO:0051302
IPR012388	GO:0051726
IPR012392	GO:0006633
IPR012394	GO:0006081
IPR012394	GO:0055114
IPR012399	GO:0000079
IPR012400	GO:0055114
IPR012406	GO:0006457
IPR012406	GO:0018307
IPR012409	GO:0009236
IPR012409	GO:0019354
IPR012409	GO:0055114
IPR012410	GO:0048515
IPR012413	GO:0009405
IPR012414	GO:0009405
IPR012423	GO:0006355
IPR012425	GO:0019439
IPR012466	GO:0006897
IPR012476	GO:0016973
IPR012479	GO:0006355
IPR012481	GO:0046677
IPR012485	GO:0034508
IPR012491	GO:0007059
IPR012491	GO:0007131
IPR012497	GO:0009405
IPR012498	GO:0009405
IPR012499	GO:0009405
IPR012500	GO:0009405
IPR012501	GO:0042147
IPR012508	GO:0015986
IPR012509	GO:0009405
IPR012510	GO:0030036
IPR012512	GO:0009405
IPR012514	GO:0042381
IPR012514	GO:0042742
IPR012515	GO:0042742
IPR012516	GO:0042742
IPR012518	GO:0019836
IPR012522	GO:0019836
IPR012523	GO:0019836
IPR012524	GO:0042381
IPR012525	GO:0050832
IPR012528	GO:0045087
IPR012529	GO:0019953
IPR012532	GO:0006260
IPR012534	GO:0009405
IPR012534	GO:0043303
IPR012536	GO:0030683
IPR012556	GO:0009636
IPR012559	GO:0046677
IPR012565	GO:0000105
IPR012567	GO:0009082
IPR012570	GO:0009098
IPR012571	GO:0007005
IPR012572	GO:0000075
IPR012576	GO:0022900
IPR012582	GO:0006303
IPR012585	GO:0050792
IPR012588	GO:0006396
IPR012590	GO:0006396
IPR012591	GO:0000398
IPR012592	GO:0000398
IPR012593	GO:0007218
IPR012599	GO:0050790
IPR012601	GO:0035092
IPR012602	GO:0019856
IPR012606	GO:0006412
IPR012607	GO:0006412
IPR012608	GO:0046008
IPR012610	GO:0030436
IPR012611	GO:0030436
IPR012612	GO:0030436
IPR012613	GO:0030436
IPR012614	GO:0030435
IPR012618	GO:0046677
IPR012619	GO:0007218
IPR012620	GO:0031554
IPR012620	GO:0031556
IPR012621	GO:0030150
IPR012622	GO:0009405
IPR012624	GO:0009405
IPR012626	GO:0009405
IPR012628	GO:0009405
IPR012629	GO:0009405
IPR012630	GO:0009405
IPR012632	GO:0009405
IPR012633	GO:0009405
IPR012634	GO:0009405
IPR012635	GO:0009405
IPR012636	GO:0009405
IPR012642	GO:0006355
IPR012651	GO:0015888
IPR012653	GO:0015948
IPR012670	GO:0009306
IPR012671	GO:0009405
IPR012673	GO:0009306
IPR012678	GO:0006412
IPR012681	GO:0006810
IPR012682	GO:0006355
IPR012684	GO:1901023
IPR012687	GO:0010124
IPR012688	GO:0010124
IPR012689	GO:0010124
IPR012690	GO:0019439
IPR012691	GO:0019877
IPR012692	GO:0048473
IPR012693	GO:0015716
IPR012694	GO:0019629
IPR012695	GO:0019629
IPR012696	GO:0019700
IPR012699	GO:0006015
IPR012703	GO:0019700
IPR012704	GO:0000160
IPR012704	GO:0019629
IPR012705	GO:0019629
IPR012707	GO:1900754
IPR012712	GO:0010124
IPR012712	GO:0045892
IPR012713	GO:0006457
IPR012714	GO:0006457
IPR012716	GO:0006457
IPR012717	GO:0006457
IPR012718	GO:0006457
IPR012719	GO:0006457
IPR012720	GO:0006457
IPR012721	GO:0006457
IPR012722	GO:0006457
IPR012724	GO:0006457
IPR012724	GO:0009408
IPR012725	GO:0006457
IPR012726	GO:0009228
IPR012730	GO:0006777
IPR012733	GO:0043639
IPR012733	GO:0055114
IPR012734	GO:0006071
IPR012739	GO:0006418
IPR012740	GO:0015948
IPR012741	GO:0015948
IPR012742	GO:0006522
IPR012743	GO:0009698
IPR012744	GO:0042128
IPR012744	GO:0055114
IPR012748	GO:0042128
IPR012748	GO:0055114
IPR012750	GO:0009103
IPR012751	GO:0006355
IPR012751	GO:0006950
IPR012752	GO:0009246
IPR012754	GO:0006351
IPR012755	GO:0006351
IPR012756	GO:0006351
IPR012757	GO:0006351
IPR012758	GO:0006351
IPR012759	GO:0006352
IPR012759	GO:0006355
IPR012759	GO:0009408
IPR012760	GO:0006352
IPR012760	GO:0006355
IPR012761	GO:0006352
IPR012761	GO:0006355
IPR012762	GO:0006744
IPR012763	GO:0006260
IPR012764	GO:0051473
IPR012766	GO:0005992
IPR012768	GO:0005992
IPR012769	GO:0005993
IPR012771	GO:0005991
IPR012771	GO:0045892
IPR012772	GO:0019491
IPR012773	GO:0019491
IPR012774	GO:0055114
IPR012775	GO:0045329
IPR012775	GO:0055114
IPR012776	GO:0045329
IPR012776	GO:0055114
IPR012778	GO:0006508
IPR012781	GO:0006355
IPR012781	GO:0009750
IPR012782	GO:0034077
IPR012785	GO:0019619
IPR012785	GO:0055114
IPR012786	GO:0019439
IPR012786	GO:0055114
IPR012787	GO:0019619
IPR012787	GO:0045893
IPR012789	GO:0019619
IPR012793	GO:0019619
IPR012794	GO:0045893
IPR012794	GO:0046278
IPR012795	GO:0008033
IPR012796	GO:0008033
IPR012797	GO:0009236
IPR012799	GO:0009062
IPR012799	GO:0055114
IPR012801	GO:0019614
IPR012801	GO:0055114
IPR012802	GO:0006635
IPR012802	GO:0055114
IPR012803	GO:0006635
IPR012803	GO:0055114
IPR012805	GO:0006631
IPR012805	GO:0016042
IPR012806	GO:0006631
IPR012806	GO:0016042
IPR012810	GO:0005975
IPR012812	GO:0051479
IPR012813	GO:0051479
IPR012814	GO:0006006
IPR012814	GO:0055114
IPR012815	GO:0051479
IPR012817	GO:0006725
IPR012817	GO:0055114
IPR012818	GO:0009236
IPR012819	GO:0005985
IPR012820	GO:0005985
IPR012823	GO:0006935
IPR012823	GO:0071973
IPR012824	GO:0009236
IPR012826	GO:0006935
IPR012826	GO:0071973
IPR012828	GO:0006002
IPR012828	GO:0006096
IPR012829	GO:0006002
IPR012829	GO:0006096
IPR012833	GO:0006260
IPR012833	GO:0055114
IPR012834	GO:0006928
IPR012834	GO:0044781
IPR012835	GO:0006928
IPR012835	GO:0044781
IPR012836	GO:0006928
IPR012836	GO:0044781
IPR012837	GO:0055114
IPR012838	GO:0055114
IPR012839	GO:0006006
IPR012839	GO:0055114
IPR012845	GO:0006352
IPR012845	GO:0006355
IPR012846	GO:0009082
IPR012847	GO:0005986
IPR012848	GO:0006508
IPR012850	GO:0005975
IPR012864	GO:0055114
IPR012882	GO:0055114
IPR012883	GO:0009306
IPR012884	GO:0006310
IPR012886	GO:0008152
IPR012888	GO:0006004
IPR012889	GO:0006004
IPR012890	GO:0006355
IPR012897	GO:0006813
IPR012900	GO:0006351
IPR012900	GO:0006355
IPR012904	GO:0006289
IPR012907	GO:0006508
IPR012908	GO:0006505
IPR012908	GO:0006886
IPR012910	GO:0006810
IPR012915	GO:0032774
IPR012918	GO:0009968
IPR012920	GO:0006364
IPR012923	GO:0006974
IPR012923	GO:0007049
IPR012923	GO:0048478
IPR012928	GO:0009405
IPR012928	GO:0051609
IPR012929	GO:0006606
IPR012930	GO:0000746
IPR012938	GO:0005975
IPR012947	GO:0043039
IPR012948	GO:0042254
IPR012951	GO:0055114
IPR012953	GO:0006364
IPR012955	GO:0006891
IPR012957	GO:0006355
IPR012958	GO:0006355
