pfamA_acc	term
PF10163	GO:0045893
PF10186	GO:0010508
PF10191	GO:0006886
PF10192	GO:0007186
PF10192	GO:0019236
PF10204	GO:0015031
PF10220	GO:0000184
PF10229	GO:0009235
PF10232	GO:0006357
PF10262	GO:0045454
PF10278	GO:0006357
PF10280	GO:0006357
PF10288	GO:0002098
PF10288	GO:0034227
PF10297	GO:0006355
PF10341	GO:0007004
PF10341	GO:0051973
PF10371	GO:0055114
PF10385	GO:0006351
PF10390	GO:0006368
PF10392	GO:0006891
PF10394	GO:0016568
PF10399	GO:0055114
PF10401	GO:0006355
PF10408	GO:0006511
PF10408	GO:0016567
PF10414	GO:0006779
PF10414	GO:0055114
PF10415	GO:0006099
PF10417	GO:0055114
PF10425	GO:0007155
PF10430	GO:0006468
PF10430	GO:0007169
PF10432	GO:0005975
PF10439	GO:0042742
PF10458	GO:0006438
PF10461	GO:0006915
PF10461	GO:0006974
PF10468	GO:0007596
PF10468	GO:0010951
PF10471	GO:0030071
PF10471	GO:0031145
PF10483	GO:0006355
PF10484	GO:0006412
PF10510	GO:0016255
PF10538	GO:0007165
PF10550	GO:0009405
PF10557	GO:0006511
PF10568	GO:0006626
PF10579	GO:0007268
PF10584	GO:0006511
PF10588	GO:0055114
PF10590	GO:0055114
PF10591	GO:0007165
PF10605	GO:0019605
PF10637	GO:0055114
PF10662	GO:0006576
PF10664	GO:0055114
PF10716	GO:0055114
PF10729	GO:0051301
PF10741	GO:0006858
PF10744	GO:0006357
PF10798	GO:0042710
PF10798	GO:0071229
PF10890	GO:0022900
PF11047	GO:0009405
PF11051	GO:0006486
PF11112	GO:0006355
PF11264	GO:0010027
PF11264	GO:0015979
PF11365	GO:0010506
PF11389	GO:0006810
PF11421	GO:0006200
PF11421	GO:0006754
PF11480	GO:0030153
PF11504	GO:0019835
PF11504	GO:0050829
PF11531	GO:0009405
PF11540	GO:0007018
PF11593	GO:0006357
PF11612	GO:0015628
PF11613	GO:0006950
PF11613	GO:0007586
PF11654	GO:0009306
PF11657	GO:0009372
PF11698	GO:0015991
PF11734	GO:0008033
PF11744	GO:0015743
PF11791	GO:0006099
PF11799	GO:0006281
PF11801	GO:0006626
PF11806	GO:0006826
PF11851	GO:0006355
PF11909	GO:0055114
PF11910	GO:0055114
PF11960	GO:0055114
PF11973	GO:0055114
PF11991	GO:0009820
PF12019	GO:0015628
PF12025	GO:0019073
PF12031	GO:0006338
PF12052	GO:0070588
PF12070	GO:0006351
PF12142	GO:0055114
PF12143	GO:0055114
PF12153	GO:0042742
PF12165	GO:0006355
PF12189	GO:0006457
PF12189	GO:0009405
PF12201	GO:0006915
PF12242	GO:0055114
PF12249	GO:0044038
PF12250	GO:0044038
PF12258	GO:0021987
PF12270	GO:0055114
PF12297	GO:0007224
PF12317	GO:0042073
PF12326	GO:0034599
PF12356	GO:0006915
PF12356	GO:0032465
PF12404	GO:0006508
PF12409	GO:0006812
PF12483	GO:0007005
PF12501	GO:0006817
PF12529	GO:0006024
PF12549	GO:0055114
PF12567	GO:0050852
PF12619	GO:0006270
PF12634	GO:0045033
PF12658	GO:0010833
PF12740	GO:0015996
PF12761	GO:0006897
PF12761	GO:0007015
PF12814	GO:0032065
PF12833	GO:0006355
PF12884	GO:0051289
PF12902	GO:0017000
PF12920	GO:0009405
PF12940	GO:0033151
PF13096	GO:0034080
PF13103	GO:0006810
PF13188	GO:0007165
PF13241	GO:0006779
PF13241	GO:0019354
PF13241	GO:0055114
PF13292	GO:0016114
PF13303	GO:0009401
PF13307	GO:0006139
PF13326	GO:0010207
PF13386	GO:0017004
PF13386	GO:0055114
PF13397	GO:0045893
PF13404	GO:0006355
PF13411	GO:0006355
PF13426	GO:0007165
PF13463	GO:0006355
PF13495	GO:0015074
PF13520	GO:0003333
PF13537	GO:0008152
PF13580	GO:0005975
PF13603	GO:0006418
PF13640	GO:0055114
PF13676	GO:0007165
PF13691	GO:0008033
PF13694	GO:0006950
PF13748	GO:0006810
PF13748	GO:0055085
PF13851	GO:0048870
PF13869	GO:0006378
PF13897	GO:0006810
PF13929	GO:0048255
PF13965	GO:0033227
PF13971	GO:0006310
PF13971	GO:0042138
PF13979	GO:0016567
PF13994	GO:0042710
PF14010	GO:0006099
PF14010	GO:0015977
PF14089	GO:0045881
PF14098	GO:0030436
PF14102	GO:0045227
PF14144	GO:0006351
PF14171	GO:0009405
PF14489	GO:0008616
PF14496	GO:0016567
PF14552	GO:0006725
PF14572	GO:0009165
PF14583	GO:0045490
PF14622	GO:0006396
PF14630	GO:0006260
PF14631	GO:0006281
PF14659	GO:0015074
PF14672	GO:0008544
PF14735	GO:0051225
PF14777	GO:0042384
PF14817	GO:0051225
PF14822	GO:0045765
PF14850	GO:0055114
PF14859	GO:0042742
PF14860	GO:0009405
PF14860	GO:0032313
PF14861	GO:0050832
PF14862	GO:0050829
PF14862	GO:0050830
PF14865	GO:0006952
PF14867	GO:0050830
PF14876	GO:0045333
PF14972	GO:0007005
PF14980	GO:0007218
PF14984	GO:0007155
PF14993	GO:0007218
PF15001	GO:0000724
PF15001	GO:0016197
PF15003	GO:0031023
PF15003	GO:0051225
PF15009	GO:0002218
PF15009	GO:0032481
PF15014	GO:0022008
PF15015	GO:0007283
PF15036	GO:0001934
PF15036	GO:0008284
PF15048	GO:0015721
PF15060	GO:0007275
PF15060	GO:0030154
PF15138	GO:0006887
PF15146	GO:0006281
PF15150	GO:0001836
PF15150	GO:0006915
PF15150	GO:0006919
PF15150	GO:0006974
PF15151	GO:0051726
PF15177	GO:0007259
PF15177	GO:0050778
PF15177	GO:0051607
PF15182	GO:0007605
PF15185	GO:0006915
PF15191	GO:0007130
PF15191	GO:0007131
PF15191	GO:0007283
PF15199	GO:1900758
PF15202	GO:0045444
PF15208	GO:0001881
PF15220	GO:0001819
PF15220	GO:0008284
PF15220	GO:0010884
PF15221	GO:0007275
PF15225	GO:0006955
PF15233	GO:0007128
PF15233	GO:0007130
PF15233	GO:0070193
PF15234	GO:0007165
PF15245	GO:0006355
PF15281	GO:0042998
PF15291	GO:0031640
PF15306	GO:0007049
PF15310	GO:0007283
PF15313	GO:0000122
PF15319	GO:0000077
PF15319	GO:0071479
PF15320	GO:0032259
PF15323	GO:0048598
PF15324	GO:0007224
PF15332	GO:0050852
PF15332	GO:0050853
PF15333	GO:0006355
PF15337	GO:0006351
PF15337	GO:0045893
PF15339	GO:0006897
PF15339	GO:0007342
PF15339	GO:0060478
PF15340	GO:0043985
PF15341	GO:0000462
PF15360	GO:0007165
PF15367	GO:0007283
PF15432	GO:0015031
PF15454	GO:0001919
PF15454	GO:0007040
PF15454	GO:0032008
PF15454	GO:0032439
PF15454	GO:0042632
PF15454	GO:0043410
PF15454	GO:0071230
PF15457	GO:0044419
PF15458	GO:0000390
PF15460	GO:0016573
PF15461	GO:0055114
PF15462	GO:0006821
PF15469	GO:0006893
PF15473	GO:0016567
PF15476	GO:0006355
PF15491	GO:0000723
PF15497	GO:0006366
PF15497	GO:0006384
PF15510	GO:0007067
PF15510	GO:0051382
PF15550	GO:0007411
PF15550	GO:0016055
PF15556	GO:0007093
