pfamA_acc	term
PF08152	GO:0004386
PF08152	GO:0005524
PF08163	GO:0003677
PF08163	GO:0004677
PF08163	GO:0005524
PF08170	GO:0004526
PF08184	GO:0042302
PF08187	GO:0005184
PF08188	GO:0003677
PF08198	GO:0003677
PF08210	GO:0008270
PF08210	GO:0016814
PF08211	GO:0004126
PF08211	GO:0008270
PF08218	GO:0008771
PF08220	GO:0003700
PF08236	GO:0018024
PF08240	GO:0016491
PF08241	GO:0008168
PF08245	GO:0005524
PF08264	GO:0000166
PF08267	GO:0003871
PF08267	GO:0008270
PF08272	GO:0003677
PF08272	GO:0003918
PF08273	GO:0003896
PF08273	GO:0004386
PF08273	GO:0008270
PF08278	GO:0003896
PF08281	GO:0003677
PF08281	GO:0003700
PF08281	GO:0016987
PF08283	GO:0016888
PF08289	GO:0003723
PF08289	GO:0005198
PF08290	GO:0005198
PF08299	GO:0005524
PF08299	GO:0043565
PF08300	GO:0008270
PF08302	GO:0003972
PF08302	GO:0005524
PF08303	GO:0003972
PF08303	GO:0005524
PF08326	GO:0003989
PF08326	GO:0005524
PF08328	GO:0004018
PF08329	GO:0004568
PF08332	GO:0004683
PF08332	GO:0005516
PF08335	GO:0016779
PF08336	GO:0004656
PF08336	GO:0016702
PF08352	GO:0000166
PF08352	GO:0005524
PF08354	GO:0004318
PF08360	GO:0003700
PF08361	GO:0003677
PF08369	GO:0016491
PF08375	GO:0030234
PF08392	GO:0016747
PF08398	GO:0005198
PF08402	GO:0005215
PF08402	GO:0005524
PF08402	GO:0016820
PF08405	GO:0003968
PF08405	GO:0004197
PF08405	GO:0017111
PF08407	GO:0004100
PF08408	GO:0003887
PF08411	GO:0008852
PF08414	GO:0004601
PF08414	GO:0050664
PF08416	GO:0005515
PF08417	GO:0010277
PF08429	GO:0016706
PF08430	GO:0008134
PF08430	GO:0019904
PF08436	GO:0005515
PF08437	GO:0008918
PF08440	GO:0003968
PF08440	GO:0005198
PF08440	GO:0016818
PF08445	GO:0016747
PF08447	GO:0005515
PF08452	GO:0003887
PF08463	GO:0003677
PF08463	GO:0003824
PF08465	GO:0004797
PF08465	GO:0005524
PF08467	GO:0003968
PF08468	GO:0008990
PF08469	GO:0005524
PF08469	GO:0017111
PF08471	GO:0004748
PF08471	GO:0050897
PF08472	GO:0050307
PF08476	GO:0016791
PF08477	GO:0005525
PF08485	GO:0003978
PF08488	GO:0004674
PF08490	GO:0003887
PF08490	GO:0008270
PF08491	GO:0004506
PF08491	GO:0050660
PF08492	GO:0008312
PF08493	GO:0003677
PF08494	GO:0005524
PF08494	GO:0016818
PF08496	GO:0004252
PF08498	GO:0008168
PF08499	GO:0004114
PF08500	GO:0003968
PF08501	GO:0004764
PF08502	GO:0003852
PF08503	GO:0047200
PF08509	GO:0000287
PF08509	GO:0004016
PF08515	GO:0004675
PF08515	GO:0005524
PF08516	GO:0004222
PF08517	GO:0003723
PF08517	GO:0005515
PF08519	GO:0003689
PF08519	GO:0005524
PF08526	GO:0004668
PF08526	GO:0005509
PF08527	GO:0004668
PF08527	GO:0005509
PF08529	GO:0003700
PF08530	GO:0008239
PF08532	GO:0004565
PF08533	GO:0004565
PF08534	GO:0016491
PF08540	GO:0004421
PF08541	GO:0016747
PF08545	GO:0004315
PF08546	GO:0016491
PF08546	GO:0050661
PF08548	GO:0005509
PF08558	GO:0042162
PF08558	GO:0042803
PF08563	GO:0005515
PF08587	GO:0004674
PF08597	GO:0003743
PF08603	GO:0003779
PF08612	GO:0001104
PF08613	GO:0019901
PF08619	GO:0015385
PF08633	GO:0001104
PF08638	GO:0001104
PF08658	GO:0016817
PF08661	GO:0003677
PF08671	GO:0046983
PF08675	GO:0003723
PF08675	GO:0004535
PF08675	GO:0046872
PF08676	GO:0005524
PF08683	GO:0008017
PF08685	GO:0004222
PF08685	GO:0008270
PF08686	GO:0008233
PF08688	GO:0051015
PF08689	GO:0001104
PF08702	GO:0005102
PF08702	GO:0030674
PF08703	GO:0004435
PF08703	GO:0005509
PF08704	GO:0016429
PF08707	GO:0016817
PF08710	GO:0003723
PF08711	GO:0003677
PF08714	GO:0016840
PF08715	GO:0004197
PF08715	GO:0008242
PF08715	GO:0016740
PF08716	GO:0004197
PF08716	GO:0008242
PF08716	GO:0016740
PF08717	GO:0004197
PF08717	GO:0008242
PF08717	GO:0016740
PF08718	GO:0017089
PF08718	GO:0051861
PF08720	GO:0046789
PF08727	GO:0003968
PF08727	GO:0004197
PF08727	GO:0017111
PF08752	GO:0005198
PF08755	GO:0003677
PF08769	GO:0003700
PF08769	GO:0005509
PF08771	GO:0008144
PF08774	GO:0016788
PF08782	GO:0046332
PF08783	GO:0008270
PF08785	GO:0016817
PF08797	GO:0003676
PF08797	GO:0008270
PF08797	GO:0016818
PF08802	GO:0009496
PF08802	GO:0051537
PF08804	GO:0003697
PF08815	GO:0003713
PF08815	GO:0035257
PF08825	GO:0005524
PF08825	GO:0016881
PF08826	GO:0004674
PF08826	GO:0005524
PF08831	GO:0042289
PF08845	GO:0003723
PF08845	GO:0016788
PF08880	GO:0005524
PF08880	GO:0016818
PF08912	GO:0017048
PF08915	GO:0004829
PF08915	GO:0005524
PF08915	GO:0008270
PF08916	GO:0004871
PF08917	GO:0005026
PF08917	GO:0005524
PF08917	GO:0046872
PF08918	GO:0004673
PF08918	GO:0005524
PF08918	GO:0046872
PF08919	GO:0004715
PF08919	GO:0005524
PF08926	GO:0000287
PF08926	GO:0004674
PF08926	GO:0005524
PF08941	GO:0016881
PF08941	GO:0031386
PF08943	GO:0005506
PF08990	GO:0016740
PF08990	GO:0048037
PF08992	GO:0016638
PF08996	GO:0001882
PF08996	GO:0003887
PF08997	GO:0008121
PF08997	GO:0009055
PF08998	GO:0015643
PF09000	GO:0003723
PF09000	GO:0016788
PF09000	GO:0043022
PF09003	GO:0003677
PF09003	GO:0008907
PF09004	GO:0008168
PF09004	GO:0016706
PF09009	GO:0047286
PF09013	GO:0004725
PF09019	GO:0003677
PF09019	GO:0009036
PF09026	GO:0003677
PF09026	GO:0003682
PF09029	GO:0003870
PF09029	GO:0030170
PF09030	GO:0003713
PF09030	GO:0004402
PF09034	GO:0004871
PF09034	GO:0005515
PF09036	GO:0004674
PF09036	GO:0005096
PF09040	GO:0000287
PF09040	GO:0005524
PF09040	GO:0008900
PF09048	GO:0003677
PF09055	GO:0004784
PF09055	GO:0016151
PF09055	GO:0016209
PF09061	GO:0016788
PF09064	GO:0004888
PF09077	GO:0003677
PF09095	GO:0003824
PF09095	GO:0030246
PF09106	GO:0003723
PF09106	GO:0003746
PF09106	GO:0005525
PF09107	GO:0003723
PF09107	GO:0003746
PF09107	GO:0005525
PF09110	GO:0031491
PF09111	GO:0003676
PF09111	GO:0005524
PF09111	GO:0016818
PF09115	GO:0003677
PF09115	GO:0003887
PF09127	GO:0008237
PF09127	GO:0008270
PF09128	GO:0005089
PF09141	GO:0005200
PF09142	GO:0003723
PF09142	GO:0009982
PF09150	GO:0031404
PF09154	GO:0004553
PF09157	GO:0003723
PF09157	GO:0009982
PF09162	GO:0003723
PF09165	GO:0008121
PF09166	GO:0004074
PF09166	GO:0008270
PF09168	GO:0008239
PF09171	GO:0003906
PF09171	GO:0016799
PF09172	GO:0005319
PF09175	GO:0005319
PF09179	GO:0000166
PF09179	GO:0005524
PF09179	GO:0016879
PF09180	GO:0000166
PF09180	GO:0004827
PF09180	GO:0005524
PF09181	GO:0000166
PF09181	GO:0004827
PF09181	GO:0005524
PF09182	GO:0003677
PF09190	GO:0000166
PF09190	GO:0004817
PF09190	GO:0005524
PF09194	GO:0003677
PF09194	GO:0009036
PF09202	GO:0004674
PF09202	GO:0005524
PF09204	GO:0015643
PF09206	GO:0046556
PF09208	GO:0003677
PF09208	GO:0009036
PF09213	GO:0019956
PF09223	GO:0008270
PF09226	GO:0003677
PF09226	GO:0009036
PF09229	GO:0001671
PF09229	GO:0051087
PF09230	GO:0016787
PF09231	GO:0005198
PF09236	GO:0030492
PF09238	GO:0004896
PF09239	GO:0003677
PF09239	GO:0003918
PF09243	GO:0008168
PF09249	GO:0004810
PF09249	GO:0016437
PF09254	GO:0003677
PF09254	GO:0009036
PF09258	GO:0016758
PF09259	GO:0030246
PF09260	GO:0004556
PF09260	GO:0005509
PF09261	GO:0004553
PF09261	GO:0008270
PF09262	GO:0005524
PF09264	GO:0033691
PF09265	GO:0019139
PF09265	GO:0050660
PF09266	GO:0003677
PF09266	GO:0003916
PF09268	GO:0005198
PF09269	GO:0000166
PF09270	GO:0000978
PF09270	GO:0000982
PF09271	GO:0003677
PF09271	GO:0003700
PF09272	GO:0004252
PF09272	GO:0070008
PF09280	GO:0003684
PF09281	GO:0001882
PF09281	GO:0003887
PF09282	GO:0005515
PF09284	GO:0016837
PF09284	GO:0030246
PF09286	GO:0008236
PF09289	GO:0005515
PF09290	GO:0008774
PF09293	GO:0003677
PF09293	GO:0003824
PF09296	GO:0016787
PF09297	GO:0016787
PF09297	GO:0046872
PF09298	GO:0004334
PF09307	GO:0042289
PF09308	GO:0004673
PF09308	GO:0016791
PF09317	GO:0003995
PF09326	GO:0016651
PF09326	GO:0051536
PF09328	GO:0016756
PF09328	GO:0046872
PF09330	GO:0050660
PF09334	GO:0000166
PF09334	GO:0004812
PF09334	GO:0005524
PF09338	GO:0050485
PF09339	GO:0003677
PF09360	GO:0051537
PF09363	GO:0016832
PF09382	GO:0043140
PF09396	GO:0004252
PF09401	GO:0003723
PF09401	GO:0008270
PF09412	GO:0016788
PF09416	GO:0003677
PF09416	GO:0004386
PF09416	GO:0005524
PF09416	GO:0008270
PF09445	GO:0008168
PF09453	GO:0003682
PF09456	GO:0004673
PF09456	GO:0004871
PF09456	GO:0005524
PF09458	GO:0030246
PF09459	GO:0020037
PF09472	GO:0030269
PF09478	GO:0030246
PF09488	GO:0050504
PF09494	GO:0017108
PF09497	GO:0001104
PF09505	GO:0008168
PF09508	GO:0016758
PF09515	GO:0015234
PF09519	GO:0003677
PF09519	GO:0009036
PF09520	GO:0003677
PF09520	GO:0009036
PF09521	GO:0003677
PF09521	GO:0009036
PF09547	GO:0005524
PF09547	GO:0016887
PF09553	GO:0003677
PF09553	GO:0009036
PF09564	GO:0009036
PF09567	GO:0003677
PF09567	GO:0009036
PF09568	GO:0003677
PF09568	GO:0009036
PF09570	GO:0003677
PF09570	GO:0009036
PF09571	GO:0000287
PF09571	GO:0003677
PF09571	GO:0009036
PF09572	GO:0003677
PF09572	GO:0009036
PF09573	GO:0003677
PF09573	GO:0009036
PF09594	GO:0016758
PF09596	GO:0003713
PF09604	GO:0008556
PF09606	GO:0001104
PF09637	GO:0001104
PF09663	GO:0016812
PF09668	GO:0004190
PF09728	GO:0019905
PF09732	GO:0005515
PF09748	GO:0001104
PF09749	GO:0004518
PF09764	GO:0016811
PF09768	GO:0004222
PF09810	GO:0045145
PF09830	GO:0003877
PF09907	GO:0016788
PF10018	GO:0001104
PF10120	GO:0004789
PF10143	GO:0003824
PF10143	GO:0046872
PF10150	GO:0003723
PF10156	GO:0001104
PF10163	GO:0003713
PF10181	GO:0017176
PF10232	GO:0001104
PF10255	GO:0003743
PF10262	GO:0008430
PF10278	GO:0001104
PF10280	GO:0001104
PF10288	GO:0000049
PF10297	GO:0003677
PF10341	GO:0042162
PF10371	GO:0016903
PF10384	GO:0042393
PF10385	GO:0003899
PF10391	GO:0003677
PF10391	GO:0034061
PF10394	GO:0004402
PF10399	GO:0008121
PF10401	GO:0003700
PF10403	GO:0003677
PF10404	GO:0003677
PF10405	GO:0003677
PF10408	GO:0034450
PF10410	GO:0016779
PF10415	GO:0016829
PF10417	GO:0051920
PF10426	GO:0016788
PF10426	GO:0016881
PF10430	GO:0004714
PF10430	GO:0005524
PF10432	GO:0004347
PF10432	GO:0004476
PF10440	GO:0018024
PF10447	GO:0003723
PF10458	GO:0000166
PF10458	GO:0004832
PF10458	GO:0005524
PF10462	GO:0004222
PF10468	GO:0008191
PF10473	GO:0008134
PF10473	GO:0042803
PF10473	GO:0045502
PF10484	GO:0003735
PF10486	GO:0046935
PF10508	GO:0044183
PF10541	GO:0003779
PF10557	GO:0031625
PF10576	GO:0051539
PF10579	GO:0008270
PF10579	GO:0033130
PF10584	GO:0004175
PF10588	GO:0016491
PF10589	GO:0051539
PF10590	GO:0016638
PF10591	GO:0005509
PF10596	GO:0017070
PF10597	GO:0030623
PF10598	GO:0003723
PF10605	GO:0047989
PF10613	GO:0004970
PF10613	GO:0005234
PF10620	GO:0016779
PF10637	GO:0005506
PF10637	GO:0016706
PF10637	GO:0031418
PF10640	GO:0004484
PF10640	GO:0004651
PF10660	GO:0051537
PF10662	GO:0005524
PF10664	GO:0016655
PF10672	GO:0008168
PF10716	GO:0016655
PF10729	GO:0003677
PF10744	GO:0001104
PF10778	GO:0019120
PF11109	GO:0031854
PF11266	GO:0071771
PF11380	GO:0016772
PF11389	GO:0015288
PF11411	GO:0003910
PF11421	GO:0005524
PF11421	GO:0016887
PF11427	GO:0003677
PF11429	GO:0004540
PF11435	GO:0003723
PF11501	GO:0004197
PF11501	GO:0008242
PF11501	GO:0016740
PF11501	GO:0016788
PF11501	GO:0016817
PF11520	GO:0003690
PF11522	GO:0016773
PF11525	GO:0046872
PF11538	GO:0005515
PF11545	GO:0020037
PF11547	GO:0043130
PF11575	GO:0051537
PF11590	GO:0003887
PF11590	GO:0004523
PF11593	GO:0001104
PF11605	GO:0032266
PF11605	GO:0043130
PF11606	GO:0033905
PF11612	GO:0008565
PF11613	GO:0051431
PF11616	GO:0018024
PF11629	GO:0004674
PF11640	GO:0004674
PF11648	GO:0016817
PF11698	GO:0016820
PF11716	GO:0046872
PF11722	GO:0008168
PF11734	GO:0000166
PF11734	GO:0005524
PF11734	GO:0016879
PF11791	GO:0003994
PF11799	GO:0003684
PF11803	GO:0048040
PF11806	GO:0005506
PF11806	GO:0008849
PF11808	GO:0004673
PF11837	GO:0004564
PF11837	GO:0004575
PF11857	GO:0004222
PF11883	GO:0004674
PF11889	GO:0003968
PF11889	GO:0004197
PF11889	GO:0004252
PF11889	GO:0016817
PF11889	GO:0017111
PF11889	GO:0070008
PF11890	GO:0046983
PF11896	GO:0004553
PF11909	GO:0016655
PF11910	GO:0016655
PF11956	GO:0005267
PF11960	GO:0016717
PF11965	GO:0016851
PF11968	GO:0016433
PF11973	GO:0016655
PF11975	GO:0004553
PF11991	GO:0050364
PF12009	GO:0003964
PF12011	GO:0017111
PF12019	GO:0008565
PF12052	GO:0005245
PF12062	GO:0015016
PF12062	GO:0016787
PF12063	GO:0004674
PF12070	GO:0003714
PF12090	GO:0003712
PF12105	GO:0009020
PF12106	GO:0004540
PF12109	GO:0019955
PF12122	GO:0004252
PF12124	GO:0004197
PF12124	GO:0008242
PF12124	GO:0016740
PF12124	GO:0016788
PF12124	GO:0016817
PF12125	GO:0046983
PF12131	GO:0004197
PF12137	GO:0016817
PF12142	GO:0004097
PF12143	GO:0004097
PF12144	GO:0008013
PF12162	GO:0003700
PF12165	GO:0042393
PF12166	GO:0008381
PF12169	GO:0003887
PF12170	GO:0003887
PF12179	GO:0008384
PF12189	GO:0005515
PF12199	GO:0001848
PF12202	GO:0004674
PF12202	GO:0005524
PF12235	GO:0003723
PF12242	GO:0016491
PF12249	GO:0016757
PF12250	GO:0016757
PF12270	GO:0004129
PF12285	GO:0004252
PF12285	GO:0070008
PF12289	GO:0003968
PF12300	GO:0016817
PF12343	GO:0016817
PF12356	GO:0004842
PF12387	GO:0003968
PF12387	GO:0004197
PF12387	GO:0004252
PF12387	GO:0016817
PF12387	GO:0017111
PF12387	GO:0070008
PF12398	GO:0004674
PF12404	GO:0004177
PF12404	GO:0008235
PF12404	GO:0030145
PF12409	GO:0016887
PF12424	GO:0005388
PF12437	GO:0004356
PF12464	GO:0016407
PF12467	GO:0008168
PF12467	GO:0016817
PF12470	GO:0005515
PF12474	GO:0004674
PF12483	GO:0004842
PF12503	GO:0008168
PF12503	GO:0016817
PF12513	GO:0016817
PF12515	GO:0005516
PF12529	GO:0030158
PF12539	GO:0005515
PF12549	GO:0004511
PF12558	GO:0016820
PF12567	GO:0004725
PF12581	GO:0003968
PF12581	GO:0004197
PF12581	GO:0004252
PF12581	GO:0016817
PF12581	GO:0070008
PF12590	GO:0016790
PF12592	GO:0016820
PF12601	GO:0003968
PF12601	GO:0004197
PF12601	GO:0016817
PF12601	GO:0017111
PF12603	GO:0003968
PF12605	GO:0004674
PF12619	GO:0003677
PF12619	GO:0003678
PF12619	GO:0005524
PF12632	GO:0017022
PF12639	GO:0004519
PF12658	GO:0043047
PF12678	GO:0008270
PF12689	GO:0016791
PF12740	GO:0047746
PF12753	GO:0005515
PF12766	GO:0010181
PF12797	GO:0051536
PF12798	GO:0051536
PF12800	GO:0051536
PF12801	GO:0051536
PF12814	GO:0005515
PF12814	GO:0005543
PF12822	GO:0005215
PF12833	GO:0003700
PF12833	GO:0043565
PF12837	GO:0051536
PF12838	GO:0051536
PF12861	GO:0004842
PF12884	GO:0008140
PF12899	GO:0033926
PF12905	GO:0033926
PF12906	GO:0008270
PF12919	GO:0016757
PF12924	GO:0046914
PF12937	GO:0005515
PF12940	GO:0043565
PF13000	GO:0008521
PF13008	GO:0046872
PF13013	GO:0005515
PF13014	GO:0003723
PF13085	GO:0009055
PF13085	GO:0051536
PF13145	GO:0016853
PF13174	GO:0005515
PF13176	GO:0005515
PF13180	GO:0005515
PF13181	GO:0005515
PF13183	GO:0051536
PF13184	GO:0003723
PF13185	GO:0005515
PF13187	GO:0051536
PF13188	GO:0004871
PF13202	GO:0005509
PF13237	GO:0051536
PF13241	GO:0043115
PF13247	GO:0051536
PF13292	GO:0008661
PF13302	GO:0008080
PF13303	GO:0008982
PF13304	GO:0005524
PF13307	GO:0003676
PF13307	GO:0005524
PF13307	GO:0008026
PF13307	GO:0016818
PF13361	GO:0005524
PF13361	GO:0016787
PF13367	GO:0008233
PF13380	GO:0048037
PF13397	GO:0001000
PF13404	GO:0043565
PF13405	GO:0005509
PF13409	GO:0005515
PF13411	GO:0003677
PF13413	GO:0003677
PF13417	GO:0005515
PF13426	GO:0004871
PF13442	GO:0009055
PF13442	GO:0020037
PF13443	GO:0043565
PF13463	GO:0003700
PF13492	GO:0005515
PF13495	GO:0003677
PF13504	GO:0005515
PF13506	GO:0016757
PF13508	GO:0008080
PF13520	GO:0015171
PF13580	GO:0030246
PF13603	GO:0002161
PF13606	GO:0005515
PF13631	GO:0009055
PF13631	GO:0016491
PF13639	GO:0005515
PF13639	GO:0008270
PF13640	GO:0016491
PF13640	GO:0016706
PF13673	GO:0008080
PF13676	GO:0005515
PF13718	GO:0008080
PF13724	GO:0003677
PF13741	GO:0003735
PF13742	GO:0003676
PF13746	GO:0051536
PF13748	GO:0005524
PF13748	GO:0042626
PF13855	GO:0005515
PF13867	GO:0005515
PF13869	GO:0003729
PF13890	GO:0005097
PF13892	GO:0016817
PF13914	GO:0019902
PF13922	GO:0003677
PF13931	GO:0008017
PF13947	GO:0030247
PF13949	GO:0005515
PF13954	GO:0005515
PF13965	GO:0051033
PF13979	GO:0004842
PF14010	GO:0008964
PF14073	GO:0042802
PF14073	GO:0043015
PF14144	GO:0043565
PF14249	GO:0009976
PF14372	GO:0003677
PF14483	GO:0046983
PF14489	GO:0033739
PF14496	GO:0004842
PF14521	GO:0004222
PF14528	GO:0004519
PF14552	GO:0016853
PF14554	GO:0008201
PF14560	GO:0005515
PF14572	GO:0000287
PF14572	GO:0004749
PF14583	GO:0047487
PF14604	GO:0005515
PF14619	GO:0042393
PF14622	GO:0003723
PF14622	GO:0004525
PF14634	GO:0005515
PF14634	GO:0008270
PF14641	GO:0003677
PF14659	GO:0003677
PF14718	GO:0004553
PF14719	GO:0005515
PF14721	GO:0046983
PF14722	GO:0005102
PF14724	GO:0050290
PF14736	GO:0008418
PF14829	GO:0004366
PF14833	GO:0051287
PF14850	GO:0003842
PF14860	GO:0017137
PF14863	GO:0046983
PF14928	GO:0046872
PF15036	GO:0005157
PF15048	GO:0005215
PF15048	GO:0046982
PF15085	GO:0005184
PF15095	GO:0005125
PF15108	GO:0005244
PF15108	GO:0005262
PF15127	GO:0034237
PF15170	GO:0004860
PF15171	GO:0005184
PF15172	GO:0005179
PF15177	GO:0005125
PF15180	GO:0001664
PF15216	GO:0005125
PF15247	GO:0003723
PF15281	GO:0071253
PF15291	GO:0008233
PF15313	GO:0004861
PF15313	GO:0017069
PF15320	GO:0003723
PF15337	GO:0003700
PF15340	GO:0042393
PF15360	GO:0005179
PF15360	GO:0031704
PF15367	GO:0005509
PF15427	GO:0048306
PF15461	GO:0016702
PF15489	GO:0003697
PF15490	GO:0003697
PF15497	GO:0003700
PF15499	GO:0032183
PF15499	GO:0070140
PF15510	GO:0003677
PF15549	GO:0035064
